load_scale,comms_duty_scale,payload_duty_scale,eclipse_fraction,eta_cell,f_array,f_eol_pv,eta_sun_path,eta_recharge_path,eta_discharge,f_cap_eol_batt,passed,failure_mode,recharge_margin,dod_actual,min_soc,recharge_utilization
0.9832557485007113,0.8799239349106497,0.8410071750584202,0.31361860146945414,0.27573401051714963,0.836497876647572,0.807948602088932,0.8935627882137472,0.8348052803236273,0.9395281266610831,0.8102881159044593,True,,2.6563286867383664,0.14247961152947364,0.8575203884705264,0.33248965822309134
1.0081376532552502,0.6683860867026913,1.033279650756577,0.37315046052969897,0.3237548826270176,0.8307988082778056,0.8549643758853156,0.867913384966854,0.8246254336981765,0.9497925117624518,0.7781001237785002,True,,2.7329878705050623,0.17068856197114735,0.8293114380288527,0.30492689831034264
1.0293111165679638,1.0630019145508247,1.039970513295472,0.38273789887906257,0.30708181104595716,0.8566867205579587,0.8909863209377672,0.9407560396638828,0.8282258140721266,0.9479907216068137,0.8253168721281365,True,,2.6305308930302633,0.1768845454224921,0.8231154545775079,0.3221718954936522
1.0355613289896428,0.8653438901537124,0.9279418158918581,0.36477095668003456,0.3018130778773462,0.8715814515552536,0.861664876276404,0.8960904109747603,0.8222742629476257,0.9503300188715676,0.6919469345931488,True,,2.681404876707658,0.1980299655162885,0.8019700344837115,0.31712659392659054
1.0396673617599963,1.1033593718522925,1.3050196268751786,0.3566003797633582,0.2921628089933415,0.8737577567492001,0.8389047146263595,0.9058114792087391,0.8496511317723854,0.9074299035419737,0.8378692555672866,True,,2.2288408805785003,0.1737991088821499,0.8262008911178501,0.3700589036378571
0.9825637463875782,0.8865835536808375,1.0644641815010956,0.373304065986737,0.3338191512500179,0.8516555133751061,0.8605460928185197,0.8845435800858972,0.846705160583946,0.953957199920031,0.800424429940831,True,,3.1875222515816337,0.1656192273461048,0.8343807726538952,0.26728316480872394
0.9768824103667716,0.8518149319495287,1.1692733554782677,0.38142856517481827,0.2887950810817499,0.7811827107455939,0.8634310127365274,0.8921063600599783,0.9071912996428374,0.9805758677603603,0.7812659600862781,True,,2.276287813254494,0.1665756684574763,0.8334243315425237,0.3412013446073833
1.0428987940628578,1.0229757860889377,0.7815680516996016,0.3664585313568683,0.2892141263738351,0.8786326145583436,0.8056830782344132,0.9061509871939923,0.9057381348446624,0.9340822911102468,0.8209257391638766,True,,2.4348203165608155,0.17519746302817552,0.8248025369718245,0.37256170693817997
0.9904347837559192,1.3536548845039553,0.7802737281324181,0.3679528236195864,0.3092826641520014,0.8258176795626395,0.8329942993014403,0.9086737070616385,0.8958105359756761,0.9213130820056903,0.8178140903244168,True,,2.645269420741845,0.1769712698743473,0.8230287301256527,0.3298911334696111
0.9362156838331039,1.112354498667486,1.0690093915973389,0.38913883748332584,0.28909457612017975,0.8592513568269583,0.8695941911914067,0.9115229914136495,0.8440210163082733,0.9185217388692493,0.7449034409040557,True,,2.5041665213480857,0.18774946768889134,0.8122505323111087,0.33443835487847434
0.943335639299826,1.0204328948808778,1.278228653413041,0.3712231397129356,0.2840172833286439,0.8463352338571232,0.8762316821207625,0.9202218358087915,0.8075570531992207,0.9373460633221661,0.8062828406978799,True,,2.443746071819744,0.1625583130018029,0.8374416869981971,0.329402607460805
0.9540273856999194,1.0538277304571453,0.8485096331541427,0.33999481734559,0.2983300962420179,0.9173216769131077,0.8573015551837304,0.9138643178260072,0.8555330442090503,0.9424679001949052,0.8292870546207965,True,,3.7020571650949043,0.14795497085769083,0.8520450291423092,0.24067411209145081
1.0248580372026883,0.7373326207771604,1.0215064969751924,0.3813328380381518,0.30951728304322884,0.9117368697305389,0.8377635681939398,0.910908824782809,0.8425784423965093,0.9537406084185268,0.736278240235185,True,,2.830257371211419,0.18790383871577454,0.8120961612842255,0.29908340915894055
1.0071212868035282,0.8316489443871166,0.8147355632955523,0.35352557420320974,0.3273972136750832,0.8362158130817784,0.8442409919299982,0.8868423762873594,0.8511504508095757,0.9653560105480962,0.808163361707077,True,,3.2561113331055505,0.15717843149085775,0.8428215685091422,0.2694872020384596
1.0345242677033883,0.6233606702429292,0.8922066101178021,0.3566656601720556,0.3304566366324121,0.8096608669777425,0.8273703089804954,0.8954866329623625,0.8629559194309261,0.9306232399119151,0.8481645361287884,True,,2.8548885915921858,0.15642303081718134,0.8435769691828187,0.2988161961410215
0.9786373676831733,1.2594810841864934,1.0289666978212315,0.3581376085484725,0.27234496265559943,0.8120073449484003,0.8468781205700139,0.8754494041341228,0.8711067022074349,0.9395592777337962,0.8068343713252871,True,,2.0719584121826196,0.16795106178609998,0.8320489382139,0.46635689090351
1.0079269845538357,1.2291079043733621,0.9261083179955857,0.37537735735311745,0.3148464502452151,0.858146977721056,0.8755022225852274,0.8900038328547538,0.7966575099275521,0.9171094070132708,0.7811912882050744,True,,2.560083489863869,0.18976678150774284,0.8102332184922572,0.33631406722666624
1.0312795196983668,1.0589227789322364,0.8041714145245487,0.3909770581531247,0.28444941379318206,0.8338075371840595,0.9228456744097074,0.9085381960147065,0.8888646267911441,0.96129771643685,0.745230828464541,True,,2.5173809297589433,0.19708927243753027,0.8029107275624697,0.34217471968876806
0.9845326730139881,1.0202672654626308,0.8008123464078122,0.3564884288422536,0.28519734095905985,0.8166662590685654,0.8138726466098193,0.908022082514074,0.8787297225235453,0.9420747329438662,0.7560062609855283,True,,2.396322253729549,0.17378890731593688,0.8262110926840631,0.3890338926676763
